Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Golden Eagle Ylli,G. Morina,6,G. Morina,24,22.5,541.0,142.0,5.9,52.0,144.0,36.1,17.0,68.0,25,21.0,34.0,61.8,27.0,76.0,103.0,47.0,6.0,6.0,23.0,48.0,148.8,15.1,14.4,4.8,10.5,9,151.0,6.3,15.3,14,2.3,10,4,59.5,13.8,6,-2.48,-5.2,2.72,3.6,4.2,57.0,30.0,52.6,19.0,5.0,26.3,68.0,17.0,25,19.0,3.0,0.0,1.0,19.0,38.0,16.0
Vëllaznimi,A. Koshi,11/21,A. Koshi,24,22.3,534.5,91.0,3.8,32.0,97.0,33,17.0,68.0,25,10.0,13.0,76.9,15.0,23.0,38.0,26.0,18.0,0.0,8.0,75.0,91.9,9.4,9.2,2.6,3.9,6,97.0,4.0,9.8,2,0.3,7,3,12.0,9.3,6,-3.93,-6.64,2.71,2.3,4.6,13.0,7.0,53.8,16.0,8.0,50,68.0,17.0,25,6.0,2.0,0.0,0.0,19.0,19.0,19.0
Rahoveci 029,V. Ejupi,12,V. Ejupi,24,11.3,272.1,51.0,2.1,19.0,59.0,32.2,11.0,38.0,28.9,2.0,3.0,66.7,5.0,15.0,20.0,10.0,9.0,3.0,13.0,38.0,65.6,13.0,10.2,2.0,4.0,0,51.0,2.1,10.2,4,2.0,5,0,40.0,5.0,2,-7.66,-9.79,2.13,2.8,4.7,15.0,6.0,40,6.0,2.0,33.3,38.0,11.0,28.9,6.0,6.0,0.0,1.0,5.0,11.0,15.0
Rahoveci 029,K. Ujkani,24,K. Ujkani,24,5.4,129.1,39.0,1.6,13.0,41.0,31.7,2.0,11.0,18.2,11.0,18.0,61.1,13.0,20.0,33.0,2.0,3.0,5.0,1.0,13.0,35.4,14.8,16.4,0.8,13.9,0,39.0,1.6,16.4,0,0.0,0,2,0.0,0.9,1,-5.08,-5.89,0.81,5.0,4.7,26.0,11.0,42.3,4.0,0.0,0,11.0,2.0,18.2,0.0,1.0,0.0,0.0,13.0,6.0,8.0
Bora,G. Zeqiri,9,G. Zeqiri,24,5.1,122.6,30.0,1.2,10.0,28.0,35.7,5.0,12.0,41.7,5.0,9.0,55.6,5.0,7.0,12.0,6.0,4.0,0.0,5.0,22.0,30.7,13.8,13.5,2.7,5.4,0,30.0,1.2,13.5,0,0.0,1,0,0.0,1.0,1,-5.64,-7.67,2.03,2.7,4.4,8.0,3.0,37.5,8.0,2.0,25,12.0,5.0,41.7,3.0,2.0,0.0,0.0,5.0,5.0,3.0
Rahoveci 029,A. Berisha,3,A. Berisha,24,6.0,144.8,24.0,1.0,10.0,37.0,27,4.0,24.0,16.7,0.0,2.0,0,10.0,11.0,21.0,8.0,6.0,0.0,12.0,26.0,38.3,14.3,9.0,3.0,7.9,0,24.0,1.0,9.0,0,0,0,0,0,0.0,0,-11.13,-12.39,1.27,3.0,4.7,9.0,5.0,55.6,4.0,1.0,25,24.0,4.0,16.7,4.0,7.0,0.0,1.0,0.0,5.0,5.0
Trepça,A. Gashi,0,A. Gashi,24,1.9,45.8,13.0,0.5,6.0,9.0,66.7,0.0,2.0,0,1.0,2.0,50,4.0,7.0,11.0,11.0,2.0,0.0,4.0,4.0,9.5,11.4,15.5,13.2,13.2,0,13.0,0.5,15.5,0,0,0,0,0,0.0,0,8.8,0.91,7.89,2.7,2.7,7.0,6.0,85.7,0.0,0.0,0,2.0,0.0,0,4.0,0.0,0.0,0.0,4.0,6.0,6.0
Golden Eagle Ylli,A. Gashi,5,A. Gashi,24,2.3,55.7,13.0,0.5,6.0,16.0,37.5,0.0,8.0,0,1.0,2.0,50,5.0,6.0,11.0,0.0,2.0,2.0,5.0,13.0,16.2,16.0,12.8,0.0,10.9,0,13.0,0.5,12.8,0,0,0,0,0,0.0,0,-11.16,-13.3,2.14,4.0,5.0,3.0,3.0,100,5.0,3.0,60,8.0,0.0,0,3.0,2.0,0.0,0.0,4.0,2.0,0.0
Golden Eagle Ylli,S. Ahmeti,15,S. Ahmeti,24,0.1,1.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-6.08,-6.95,0.88,3.0,4.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bashkimi,D. Lake,20,D. Lake,23,22.3,513.4,243.0,10.6,100.0,142.0,70.4,0.0,2.0,0,43.0,74.0,58.1,56.0,87.0,143.0,9.0,15.0,21.0,41.0,65.0,153.2,16.1,25.6,0.9,15.1,0,243.0,10.6,25.6,22,2.2,13,13,58.8,24.7,10,2.32,-2.36,4.69,5.0,2.9,129.0,94.0,72.9,11.0,6.0,54.5,2.0,0.0,0,7.0,21.0,1.0,12.0,67.0,42.0,41.0
Trepça,M. Tmusic,11,M. Tmusic,23,28.8,661.6,233.0,10.1,76.0,163.0,46.6,47.0,108.0,43.5,34.0,40.0,85,31.0,77.0,108.0,66.0,26.0,8.0,34.0,63.0,176.3,14.7,19.3,5.5,8.9,3,236.0,10.3,19.5,25,3.1,17,8,60.9,22.5,8,6.34,0.24,6.11,3.0,3.0,41.0,23.0,56.1,14.0,6.0,42.9,108.0,47.0,43.5,25.0,7.0,0.0,2.0,23.0,63.0,47.0
Rahoveci 029,F. Rugova,7,F. Rugova,23,32.4,744.5,188.0,8.2,72.0,192.0,37.5,18.0,81.0,22.2,26.0,53.0,49.1,48.0,106.0,154.0,42.0,22.0,8.0,34.0,79.0,193.3,14.0,13.7,3.1,11.2,6,194.0,8.4,14.2,5,0.8,7,2,31.7,8.9,6,-4.89,-7.12,2.23,3.9,4.1,97.0,50.0,51.5,14.0,4.0,28.6,81.0,18.0,22.2,9.0,17.0,0.0,8.0,41.0,20.0,40.0
Bashkimi,V. Bunjaku,6,V. Bunjaku,23,17.9,412.4,113.0,4.9,43.0,101.0,42.6,6.0,32.0,18.8,21.0,33.0,63.6,19.0,41.0,60.0,58.0,17.0,1.0,29.0,45.0,120.5,15.8,14.8,7.6,7.9,13,126.0,5.5,16.5,10,1.4,9,6,43.0,13.6,7,-0.16,-4.83,4.67,2.3,3.1,53.0,31.0,58.5,16.0,6.0,37.5,32.0,6.0,18.8,15.0,10.0,0.0,4.0,17.0,42.0,27.0
Vëllaznimi,S. Zekiqi,11/21,S. Zekiqi,23,21.8,501.6,107.0,4.7,41.0,109.0,37.6,17.0,71.0,23.9,8.0,11.0,72.7,16.0,42.0,58.0,11.0,11.0,1.0,19.0,51.0,112.2,12.2,11.6,1.2,6.3,6,113.0,4.9,12.2,3,0.8,5,0,30.0,7.0,4,-4.92,-6.63,1.71,3.1,4.9,25.0,15.0,60,13.0,9.0,69.2,71.0,17.0,23.9,11.0,5.0,0.0,3.0,13.0,30.0,22.0
Rahoveci 029,H. Durguti,11,H. Durguti,23,8.1,187.4,44.0,1.9,15.0,46.0,32.6,14.0,44.0,31.8,0.0,0.0,0,3.0,8.0,11.0,4.0,4.0,0.0,3.0,16.0,44.2,12.7,12.8,1.2,3.2,0,44.0,1.9,12.8,0,0.0,2,0,0.0,2.0,2,-5.3,-6.33,1.04,2.6,4.5,2.0,1.0,50,0.0,0.0,0,44.0,14.0,31.8,3.0,0.0,0.0,0.0,6.0,6.0,6.0
Bora,Y. Pllana,8,Y. Pllana,23,0.4,10.2,0.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.9,15.5,0.0,0.0,10.8,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-24.51,-23.0,-1.51,3.3,4.3,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GO+Peja,C. Edwards,7,C. Edwards,22,23.1,508.7,277.0,12.6,111.0,205.0,54.1,6.0,36.0,16.7,49.0,61.0,80.3,59.0,120.0,179.0,25.0,21.0,7.0,37.0,51.0,201.4,21.5,29.5,2.7,19.0,12,289.0,13.1,30.7,23,2.3,13,11,64.5,22.8,10,3.11,0.02,3.08,4.8,2.7,126.0,81.0,64.3,43.0,24.0,55.8,36.0,6.0,16.7,11.0,19.0,0.0,7.0,71.0,41.0,48.0
Trepça,D. Hajrizi,12,D. Hajrizi,22,19.7,432.9,260.0,11.8,80.0,175.0,45.7,44.0,110.0,40,56.0,62.0,90.3,13.0,61.0,74.0,33.0,13.0,5.0,34.0,50.0,214.3,27.3,32.9,4.2,9.4,2,262.0,11.9,33.2,21,2.6,15,8,56.7,20.5,8,6.49,1.3,5.18,3.4,2.3,47.0,28.0,59.6,18.0,8.0,44.4,110.0,44.0,40,16.0,10.0,0.0,8.0,29.0,47.0,61.0
GO+Peja,M. Mala,4,M. Mala,22,28.0,616.8,218.0,9.9,80.0,190.0,42.1,36.0,100.0,36,22.0,29.0,75.9,6.0,56.0,62.0,74.0,14.0,2.0,30.0,59.0,217.7,19.1,19.1,6.5,5.4,14,232.0,10.5,20.4,36,4.5,32,6,52.0,36.6,8,-0.57,-2.8,2.23,2.1,2.9,75.0,42.0,56,15.0,2.0,13.3,100.0,36.0,36,19.0,8.0,0.0,3.0,30.0,89.0,46.0
Trepça,B. Tuna,7,B. Tuna,22,16.5,362.1,132.0,6.0,46.0,94.0,48.9,19.0,47.0,40.4,21.0,29.0,72.4,44.0,33.0,77.0,22.0,9.0,1.0,15.0,39.0,74.6,11.3,20.0,3.3,11.7,0,132.0,6.0,20.0,4,1.3,3,2,51.5,3.9,3,4.24,0.37,3.87,3.6,3.6,37.0,24.0,64.9,10.0,3.0,30,47.0,19.0,40.4,7.0,5.0,0.0,3.0,24.0,34.0,36.0
Bora,J. Zeqiri,37,J. Zeqiri,22,24.4,535.8,131.0,6.0,56.0,121.0,46.3,2.0,15.0,13.3,17.0,24.0,70.8,49.0,83.0,132.0,35.0,21.0,9.0,38.0,58.0,115.7,11.9,13.5,3.6,13.6,2,133.0,6.0,13.7,10,2.5,6,0,83.3,7.0,4,-2.21,-5.53,3.32,4.0,4.2,92.0,50.0,54.3,14.0,4.0,28.6,15.0,2.0,13.3,26.0,8.0,1.0,3.0,27.0,35.0,22.0
Bashkimi,M. Ismaili,22,M. Ismaili,22,9.1,201.2,56.0,2.5,18.0,48.0,37.5,8.0,24.0,33.3,12.0,16.0,75,4.0,18.0,22.0,4.0,3.0,2.0,7.0,27.0,55.7,15.0,15.1,1.1,5.9,0,56.0,2.5,15.1,14,4.7,10,0,70.0,10.0,3,-3.59,-6.74,3.15,3.4,4.6,16.0,7.0,43.8,8.0,3.0,37.5,24.0,8.0,33.3,4.0,2.0,0.0,1.0,2.0,8.0,8.0
Vëllaznimi,A. Bedra,2,A. Bedra,22,2.1,45.3,8.0,0.4,3.0,8.0,37.5,2.0,4.0,50,0.0,2.0,0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,10.0,9.5,11.4,9.6,4.8,3.6,0,8.0,0.4,9.6,0,0,0,0,0,0.0,0,-6.51,-8.73,2.22,2.5,3.9,3.0,1.0,33.3,1.0,0.0,0,4.0,2.0,50,0.0,1.0,0.0,1.0,3.0,2.0,2.0
GO+Peja,S. Nila,66,S. Nila,22,0.5,11.3,1.0,0.0,0.0,5.0,0,0.0,3.0,0,1.0,3.0,33.3,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,10.9,51.9,4.8,0.0,4.8,0,1.0,0.0,4.8,0,0,0,0,0,0.0,0,-46.38,-38.7,-7.68,2.8,4.4,1.0,0.0,0,1.0,0.0,0,3.0,0.0,0,3.0,2.0,0.0,0.0,0.0,1.0,1.0
Bora,A. Hot,34,A. Hot,21,27.9,586.5,233.0,11.1,79.0,193.0,40.9,50.0,133.0,37.6,25.0,32.0,78.1,26.0,68.0,94.0,72.0,21.0,3.0,39.0,70.0,211.3,19.8,21.9,6.8,8.9,5,238.0,11.3,22.4,21,3.0,15,6,59.5,20.6,7,1.59,-1.46,3.05,2.5,2.4,45.0,24.0,53.3,15.0,5.0,33.3,133.0,50.0,37.6,20.0,13.0,0.0,6.0,28.0,44.0,42.0
Vëllaznimi,Y. Anei,10,Y. Anei,21,19.1,400.8,220.0,10.5,77.0,152.0,50.7,10.0,32.0,31.2,56.0,69.0,81.2,37.0,63.0,100.0,8.0,13.0,40.0,35.0,53.0,173.1,23.5,29.7,1.1,13.5,2,222.0,10.6,30.0,19,3.8,10,10,66.0,16.4,5,2.29,-2.45,4.74,5.0,2.9,94.0,58.0,61.7,26.0,9.0,34.6,32.0,10.0,31.2,16.0,11.0,0.0,8.0,45.0,44.0,61.0
Sigal Prishtina,D. Haxhosaj,12,D. Haxhosaj,21,16.5,346.6,127.0,6.0,49.0,115.0,42.6,17.0,52.0,32.7,12.0,24.0,50,20.0,46.0,66.0,13.0,8.0,3.0,14.0,57.0,114.8,18.3,20.2,2.1,10.5,0,127.0,6.0,20.2,6,1.5,8,2,33.8,8.9,4,-4.35,-5.77,1.42,4.0,4.1,56.0,29.0,51.8,7.0,3.0,42.9,52.0,17.0,32.7,5.0,7.0,0.0,2.0,26.0,13.0,20.0
Bashkimi,B. Bytyqi,10,B. Bytyqi,21,0.5,11.2,4.0,0.2,2.0,3.0,66.7,0.0,1.0,0,0.0,0.0,0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.8,18.5,19.3,9.7,4.8,0,4.0,0.2,19.3,0,0,0,0,0,0.0,0,-1.84,-4.07,2.24,2.8,3.5,2.0,2.0,100,0.0,0.0,0,1.0,0.0,0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
Bashkimi,V. Gjecaj,13,V. Gjecaj,21,0.2,5.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-25.17,-25.95,0.78,3.0,4.2,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sigal Prishtina,D. Burns,2,D. Burns,20,30.0,599.5,324.0,16.2,119.0,247.0,48.2,25.0,64.0,39.1,61.0,74.0,82.4,14.0,44.0,58.0,71.0,15.0,2.0,52.0,48.0,304.9,28.1,29.8,6.5,5.3,13,337.0,16.9,31.0,39,4.9,28,6,63.6,34.6,8,-0.0,-1.29,1.29,2.2,1.6,65.0,40.0,61.5,118.0,54.0,45.8,64.0,25.0,39.1,28.0,22.0,0.0,2.0,44.0,72.0,96.0
Trepça,J. Payne,3,J. Payne,20,28.7,574.7,271.0,13.6,105.0,218.0,48.2,31.0,72.0,43.1,30.0,35.0,85.7,16.0,50.0,66.0,92.0,22.0,2.0,38.0,32.0,245.2,23.5,25.8,8.8,6.3,13,284.0,14.2,27.1,48,4.8,34,11,61.8,43.8,10,6.02,1.33,4.69,1.9,2.1,80.0,45.0,56.2,66.0,29.0,43.9,72.0,31.0,43.1,21.0,15.0,0.0,2.0,18.0,70.0,61.0
Bashkimi,I. Cousins,11,I. Cousins,20,23.7,473.3,220.0,11.0,92.0,243.0,37.9,7.0,48.0,14.6,29.0,35.0,82.9,21.0,51.0,72.0,68.0,26.0,5.0,31.0,38.0,257.7,29.4,25.2,7.8,8.2,9,229.0,11.4,26.2,16,1.8,24,2,32.2,27.9,9,0.2,-4.02,4.21,2.3,3.2,85.0,45.0,52.9,110.0,40.0,36.4,48.0,7.0,14.6,13.0,12.0,0.0,6.0,29.0,51.0,48.0
Trepça,S. Jones,21,S. Jones,20,20.6,412.8,163.0,8.2,61.0,135.0,45.2,6.0,22.0,27.3,35.0,46.0,76.1,27.0,66.0,93.0,20.0,20.0,12.0,20.0,42.0,142.3,19.0,21.6,2.7,12.3,3,166.0,8.3,22.0,18,3.0,12,8,58.0,17.5,6,2.65,-3.01,5.66,4.2,4.2,60.0,34.0,56.7,53.0,21.0,39.6,22.0,6.0,27.3,4.0,11.0,0.0,5.0,39.0,18.0,35.0
GO+Peja,A. Hajdari,9,A. Hajdari,20,19.7,394.3,138.0,6.9,48.0,122.0,39.3,24.0,76.0,31.6,18.0,25.0,72,13.0,30.0,43.0,16.0,8.0,1.0,18.0,42.0,132.5,18.2,18.9,2.2,5.9,8,146.0,7.3,20.0,17,2.8,11,7,60.4,16.1,6,-3.17,-4.45,1.28,2.8,4.1,30.0,16.0,53.3,16.0,8.0,50,76.0,24.0,31.6,8.0,8.0,0.0,2.0,13.0,38.0,25.0
Sigal Prishtina,K. Kramer,33,K. Kramer,20,18.6,371.8,101.0,5.0,44.0,63.0,69.8,0.0,0.0,0,13.0,21.0,61.9,47.0,74.0,121.0,11.0,2.0,37.0,15.0,48.0,38.6,5.7,15.0,1.6,18.0,0,101.0,5.0,15.0,0,0.0,1,0,0.0,2.0,1,1.44,-2.83,4.26,5.0,3.8,63.0,44.0,69.8,0.0,0.0,0,0.0,0.0,0,8.0,1.0,0.0,6.0,38.0,7.0,20.0
Sigal Prishtina,D. Polloshka,44,D. Polloshka,20,17.8,356.5,74.0,3.7,26.0,78.0,33.3,15.0,47.0,31.9,7.0,12.0,58.3,7.0,21.0,28.0,53.0,5.0,1.0,20.0,34.0,92.4,14.3,11.5,8.2,4.3,4,78.0,3.9,12.1,11,1.8,8,2,61.9,9.9,6,-4.69,-5.42,0.73,2.0,3.3,18.0,8.0,44.4,13.0,3.0,23.1,47.0,15.0,31.9,14.0,4.0,0.0,2.0,20.0,14.0,11.0
Sigal Prishtina,L. Zeneli,14,L. Zeneli,20,0.4,8.3,3.0,0.1,1.0,5.0,20,0.0,0.0,0,1.0,2.0,50,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,3.7,24.6,19.8,6.6,33.1,0,3.0,0.1,19.8,0,0,0,0,0,0.0,0,-15.78,-9.06,-6.72,3.7,4.0,4.0,1.0,25,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
Bora,H. Lebovci,35,H. Lebovci,20,0.3,6.8,3.0,0.1,1.0,1.0,100,0.0,0.0,0,1.0,2.0,50,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.8,6.9,24.4,0.0,16.3,0,3.0,0.1,24.4,0,0,0,0,0,0.0,0,23.24,9.48,13.76,3.4,3.9,1.0,1.0,100,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Vëllaznimi,E. Cingu,56,E. Cingu,20,1.0,20.5,2.0,0.1,1.0,4.0,25,0.0,2.0,0,0.0,0.0,0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,3.8,10.2,5.3,5.3,5.3,0,2.0,0.1,5.3,0,0,0,0,0,0.0,0,-9.05,-8.93,-0.13,2.8,4.0,2.0,1.0,50,0.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Vëllaznimi,Z. Reid,1,Z. Reid,19,23.3,443.5,269.0,14.2,83.0,188.0,44.1,15.0,56.0,26.8,88.0,118.0,74.6,26.0,60.0,86.0,18.0,16.0,9.0,32.0,40.0,236.1,29.0,32.9,2.2,10.5,7,276.0,14.5,33.7,22,2.4,18,5,54.5,23.2,9,1.36,-1.23,2.6,3.9,2.6,83.0,52.0,62.7,48.0,16.0,33.3,56.0,15.0,26.8,6.0,19.0,0.0,7.0,32.0,62.0,64.0
Golden Eagle Ylli,B. Huffman,16,B. Huffman,19,17.9,340.9,214.0,11.3,84.0,127.0,66.1,0.0,0.0,0,46.0,84.0,54.8,46.0,96.0,142.0,3.0,4.0,21.0,23.0,32.0,135.3,21.8,34.5,0.5,22.9,0,214.0,11.3,34.5,18,4.5,11,9,60.2,15.0,4,4.57,1.17,3.41,5.0,2.3,120.0,81.0,67.5,7.0,3.0,42.9,0.0,0.0,0,5.0,14.0,1.0,3.0,63.0,18.0,28.0
Sigal Prishtina,V. Kakruki,6,V. Kakruki,19,17.1,325.1,114.0,6.0,44.0,72.0,61.1,0.0,1.0,0,26.0,50.0,52,24.0,24.0,48.0,15.0,15.0,0.0,25.0,51.0,91.2,15.5,19.4,2.5,8.2,0,114.0,6.0,19.4,3,0.6,5,1,27.6,7.4,5,-3.75,-6.33,2.57,3.1,3.5,67.0,44.0,65.7,4.0,0.0,0,1.0,0.0,0,16.0,5.0,0.0,4.0,18.0,18.0,25.0
Golden Eagle Ylli,A. Çallakaj,10,A. Çallakaj,19,18.2,345.9,63.0,3.3,22.0,70.0,31.4,10.0,38.0,26.3,9.0,20.0,45,6.0,40.0,46.0,12.0,7.0,4.0,14.0,38.0,83.3,13.2,10.0,1.9,7.3,2,65.0,3.4,10.3,1,1.0,0,2,56.8,0.9,1,-5.83,-8.48,2.65,3.3,5.0,26.0,11.0,42.3,6.0,1.0,16.7,38.0,10.0,26.3,6.0,6.0,0.0,2.0,6.0,16.0,14.0
