Team,Player_Name,Numbers_Worn,Name_Variations,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,USG%,PTS/100,AST/100,REB/100,PTS_AST,TPC,TPC/G,TPC/100,CLUTCH_PTS,CLUTCH_PPG,CLUTCH_FGA,CLUTCH_FTA,CLUTCH_TS%,CLUTCH_USG,CLUTCH_GAMES,BPM,OBPM,DBPM,POSITION,ROLE,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,2ND_CHANCE_PTS,FAST_BREAK_PTS,PTS_OFF_TOV
Newcastle Eagles,Ray'sean Taylor,3,Ray'sean Taylor,5,24.9,124.6,73.0,14.6,23.0,45.0,51.1,6.0,17.0,35.3,21.0,26.0,80.8,0.0,17.0,17.0,17.0,6.0,2.0,15.0,12.0,68.6,26.8,17.8,4.1,4.1,37,110.0,22.0,26.8,9,4.5,3,6,79.8,7.6,2,1.28,-2.67,3.95,2.5,2.0,11.0,10.0,90.9,17.0,7.0,41.2,17.0,6.0,35.3,9.0,4.0,0.0,2.0,7.0,27.0,6.0
Newcastle Eagles,Cole Long,15,Cole Long,5,28.7,143.6,67.0,13.4,20.0,40.0,50,12.0,27.0,44.4,15.0,23.0,65.2,4.0,27.0,31.0,10.0,1.0,6.0,4.0,17.0,48.1,16.3,16.3,2.4,7.6,25,92.0,18.4,22.4,1,0.5,3,2,12.9,3.9,2,3.17,-0.71,3.88,4.4,3.0,10.0,6.0,60,3.0,2.0,66.7,27.0,12.0,44.4,3.0,1.0,0.0,0.0,8.0,18.0,8.0
Cheshire Phoenix,Frankie Policelli,5,Frankie Policelli,5,28.8,144.1,65.0,13.0,21.0,54.0,38.9,14.0,35.0,40,9.0,14.0,64.3,7.0,37.0,44.0,5.0,10.0,3.0,4.0,12.0,54.9,18.4,15.7,1.2,10.6,8,73.0,14.6,17.6,9,4.5,7,7,44.6,10.1,2,3.45,-0.77,4.22,4.2,3.8,15.0,6.0,40,4.0,1.0,25,35.0,14.0,40,2.0,0.0,0.0,2.0,13.0,31.0,19.0
Newcastle Eagles,Maceo Jack,14,Maceo Jack,5,29.9,149.8,59.0,11.8,21.0,52.0,40.4,3.0,16.0,18.8,14.0,16.0,87.5,6.0,20.0,26.0,9.0,4.0,2.0,13.0,10.0,63.4,20.6,14.4,2.2,6.3,22,81.0,16.2,19.7,16,8.0,10,3,70.7,13.3,2,-5.27,-6.8,1.53,3.4,4.2,23.0,14.0,60.9,13.0,4.0,30.8,16.0,3.0,18.8,2.0,8.0,0.0,3.0,6.0,24.0,13.0
Cheshire Phoenix,Jaxon Brenchley,23,Jaxon Brenchley,5,30.5,152.3,58.0,11.6,21.0,43.0,48.8,4.0,16.0,25,12.0,16.0,75,7.0,10.0,17.0,5.0,10.0,1.0,4.0,13.0,45.2,14.3,14.0,1.2,4.1,12,70.0,14.0,16.9,11,5.5,7,0,78.6,7.0,2,0.49,-3.39,3.88,2.6,3.8,23.0,15.0,65.2,4.0,2.0,50,16.0,4.0,25,1.0,3.0,0.0,0.0,12.0,22.0,9.0
Cheshire Phoenix,Laquincy Rideau,3,Laquincy Rideau,5,27.1,135.6,54.0,10.8,16.0,37.0,43.2,4.0,14.0,28.6,18.0,27.0,66.7,3.0,8.0,11.0,20.0,7.0,1.0,12.0,22.0,55.6,19.8,13.0,4.8,2.7,47,101.0,20.2,24.3,1,0.5,2,2,17.4,2.9,2,-2.5,-5.41,2.91,1.8,2.4,16.0,11.0,68.8,7.0,1.0,14.3,14.0,4.0,28.6,6.0,0.0,0.0,6.0,6.0,18.0,15.0
Newcastle Eagles,Deion Hammond,8,Deion Hammond,5,25.8,128.9,52.0,10.4,18.0,41.0,43.9,13.0,29.0,44.8,3.0,3.0,100,0.0,13.0,13.0,10.0,3.0,2.0,7.0,17.0,47.3,17.9,12.7,2.4,3.2,21,73.0,14.6,17.8,3,3.0,2,0,75.0,2.0,1,-1.12,-3.79,2.67,2.8,3.4,3.0,2.0,66.7,9.0,3.0,33.3,29.0,13.0,44.8,4.0,2.0,0.0,1.0,3.0,20.0,13.0
Cheshire Phoenix,Skyler White,99,Skyler White,5,23.9,119.2,48.0,9.6,15.0,39.0,38.5,9.0,27.0,33.3,9.0,14.0,64.3,5.0,13.0,18.0,8.0,2.0,3.0,2.0,15.0,40.5,16.4,11.6,1.9,4.3,19,67.0,13.4,16.2,3,3.0,0,4,85.2,1.8,1,-0.32,-2.77,2.45,3.4,3.5,6.0,4.0,66.7,6.0,2.0,33.3,27.0,9.0,33.3,1.0,1.0,0.0,0.0,0.0,17.0,10.0
Newcastle Eagles,Mitch Clarke,41,Mitch Clarke,5,22.7,113.6,41.0,8.2,13.0,27.0,48.1,4.0,14.0,28.6,11.0,15.0,73.3,0.0,12.0,12.0,13.0,7.0,1.0,11.0,16.0,42.8,18.4,10.0,3.2,2.9,28,69.0,13.8,16.8,7,3.5,3,4,73.5,8.8,2,-2.11,-6.33,4.22,2.2,3.2,8.0,6.0,75,5.0,3.0,60,14.0,4.0,28.6,6.0,3.0,0.0,2.0,0.0,9.0,4.0
Cheshire Phoenix,Michael Diggins,2,Michael Diggins,5,25.4,126.8,41.0,8.2,16.0,48.0,33.3,2.0,14.0,14.3,7.0,7.0,100,12.0,24.0,36.0,4.0,3.0,2.0,1.0,13.0,38.5,14.6,9.9,1.0,8.7,9,50.0,10.0,12.1,12,6.0,7,2,76.1,7.9,2,-4.52,-5.45,0.93,4.4,4.8,20.0,12.0,60,14.0,2.0,14.3,14.0,2.0,14.3,0.0,1.0,0.0,0.0,13.0,10.0,8.0
Newcastle Eagles,Emmanuel Kanwei,21,Emmanuel Kanwei,5,18.1,90.2,38.0,7.6,17.0,29.0,58.6,1.0,2.0,50,3.0,4.0,75,5.0,6.0,11.0,4.0,0.0,4.0,5.0,9.0,29.5,16.0,9.3,1.0,2.7,10,48.0,9.6,11.7,0,0,0,0,0,0.0,0,-2.38,-4.36,1.99,3.8,3.7,13.0,8.0,61.5,14.0,8.0,57.1,2.0,1.0,50,0.0,2.0,0.0,3.0,0.0,9.0,0.0
Cheshire Phoenix,Damiri Lindo,9,Damiri Lindo,5,15.6,77.9,37.0,7.4,11.0,29.0,37.9,1.0,13.0,7.7,14.0,15.0,93.3,5.0,3.0,8.0,1.0,3.0,0.0,5.0,12.0,34.2,21.2,8.9,0.2,1.9,2,39.0,7.8,9.4,5,5.0,3,1,72.7,5.4,1,-6.13,-7.07,0.94,2.9,4.1,13.0,9.0,69.2,3.0,1.0,33.3,13.0,1.0,7.7,2.0,2.0,0.0,1.0,14.0,11.0,16.0
Cheshire Phoenix,Matthew Zona,24,Matthew Zona,5,12.3,61.4,22.0,4.4,9.0,24.0,37.5,2.0,11.0,18.2,2.0,3.0,66.7,5.0,7.0,12.0,3.0,0.0,3.0,3.0,10.0,22.4,17.6,5.3,0.7,2.9,9,31.0,6.2,7.5,0,0.0,2,0,0.0,2.0,1,-6.14,-7.26,1.12,4.1,4.3,9.0,5.0,55.6,4.0,2.0,50,11.0,2.0,18.2,1.0,0.0,0.0,2.0,5.0,3.0,4.0
Newcastle Eagles,Sauveur Kande,9,Sauveur Kande,5,5.6,27.8,15.0,3.0,5.0,7.0,71.4,5.0,6.0,83.3,0.0,0.0,0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,6.7,11.8,3.7,0.0,0.7,0,15.0,3.0,3.7,3,3.0,2,0,75.0,2.0,1,10.33,5.93,4.4,2.9,3.1,1.0,0.0,0,0.0,0.0,0,6.0,5.0,83.3,0.0,0.0,0.0,0.0,0.0,6.0,3.0
Newcastle Eagles,Darius Defoe,13,Darius Defoe,5,5.0,24.8,6.0,1.2,2.0,4.0,50,0.0,2.0,0,2.0,2.0,100,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,6.6,13.0,1.5,0.5,0.2,6,12.0,2.4,2.9,0,0,0,0,0,0.0,0,-8.72,-8.76,0.03,2.7,3.9,0.0,0.0,0,2.0,2.0,100,2.0,0.0,0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
Cheshire Phoenix,Greg Wild,1,Greg Wild,5,0.1,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,-7.19,-7.38,0.2,3.0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surrey 89ers,Kino Lily Jr,12,Kino Lily Jr,4,34.4,137.7,89.0,22.2,32.0,61.0,52.5,14.0,33.0,42.4,11.0,13.0,84.6,1.0,5.0,6.0,21.0,4.0,0.0,9.0,7.0,71.7,26.7,28.5,6.7,1.9,39,128.0,32.0,41.0,10,3.3,8,3,53.6,10.3,3,3.58,3.7,-0.12,1.7,1.7,5.0,3.0,60,23.0,15.0,65.2,33.0,14.0,42.4,5.0,2.0,0.0,2.0,6.0,30.0,16.0
Manchester Basketball,Max Jones,2,Max Jones,4,29.0,116.1,85.0,21.2,32.0,68.0,47.1,15.0,32.0,46.9,6.0,7.0,85.7,1.0,8.0,9.0,12.0,2.0,1.0,8.0,10.0,75.0,32.3,25.8,3.6,2.7,28,113.0,28.2,34.3,19,9.5,14,0,67.9,15.0,2,2.1,0.22,1.88,2.4,2.8,23.0,11.0,47.8,13.0,6.0,46.2,32.0,15.0,46.9,5.0,1.0,0.0,2.0,2.0,17.0,6.0
Manchester Basketball,Patrick Smith Jr,0,Patrick Smith Jr,4,27.1,108.4,72.0,18.0,28.0,51.0,54.9,11.0,22.0,50,5.0,6.0,83.3,1.0,11.0,12.0,16.0,10.0,2.0,9.0,3.0,59.2,27.3,21.8,4.9,3.6,36,108.0,27.0,32.8,6,3.0,3,0,100.0,3.0,2,10.68,3.55,7.13,1.8,2.1,16.0,10.0,62.5,13.0,7.0,53.8,22.0,11.0,50,4.0,4.0,0.0,1.0,8.0,22.0,14.0
Surrey 89ers,Isiah Small,0,Isiah Small,4,30.2,121.0,64.0,16.0,23.0,61.0,37.7,4.0,18.0,22.2,14.0,17.0,82.4,14.0,18.0,32.0,15.0,3.0,1.0,7.0,12.0,59.0,25.0,20.5,4.8,10.2,30,94.0,23.5,30.1,15,5.0,12,0,62.5,15.0,3,-3.43,-2.68,-0.75,3.7,3.7,29.0,15.0,51.7,14.0,4.0,28.6,18.0,4.0,22.2,5.0,1.0,0.0,1.0,17.0,15.0,16.0
Bristol Flyers,Joseph Anderson,22,Joseph Anderson,4,30.1,120.5,60.0,15.0,21.0,50.0,42,7.0,25.0,28,11.0,13.0,84.6,2.0,12.0,14.0,11.0,12.0,0.0,10.0,7.0,61.2,27.6,20.4,3.7,4.8,24,84.0,21.0,28.6,6,6.0,3,4,63.0,4.8,1,1.47,-5.05,6.53,2.2,2.3,11.0,9.0,81.8,14.0,5.0,35.7,25.0,7.0,28,7.0,2.0,0.0,1.0,5.0,33.0,14.0
London Lions,Chaundee Brown Jr,15,Chaundee Brown Jr,4,28.5,113.8,53.0,13.2,18.0,37.0,48.6,4.0,12.0,33.3,13.0,17.0,76.5,2.0,23.0,25.0,2.0,2.0,0.0,7.0,3.0,47.5,22.5,9.0,0.3,4.2,4,57.0,14.2,9.6,1,1.0,0,2,56.8,1.9,1,1.57,-3.47,5.04,3.7,3.8,16.0,10.0,62.5,9.0,4.0,44.4,12.0,4.0,33.3,1.0,6.0,0.0,0.0,9.0,15.0,13.0
Manchester Basketball,Jordan Johnson,11,Jordan Johnson,4,22.6,90.4,52.0,13.0,18.0,47.0,38.3,5.0,19.0,26.3,11.0,12.0,91.7,3.0,15.0,18.0,25.0,3.0,1.0,9.0,7.0,55.9,31.0,15.8,7.6,5.5,61,113.0,28.2,34.3,9,4.5,6,2,65.4,7.9,2,2.67,-1.31,3.98,2.3,2.5,18.0,8.0,44.4,10.0,5.0,50,19.0,5.0,26.3,6.0,2.0,0.0,1.0,9.0,13.0,4.0
Bristol Flyers,William Yoakum,3,William Yoakum,4,26.6,106.5,51.0,12.8,18.0,40.0,45,6.0,14.0,42.9,9.0,10.0,90,4.0,3.0,7.0,4.0,7.0,1.0,1.0,12.0,39.7,20.3,17.4,1.4,2.4,6,57.0,14.2,19.4,3,3.0,2,0,75.0,2.0,1,0.9,-4.2,5.09,2.9,2.8,20.0,11.0,55,6.0,1.0,16.7,14.0,6.0,42.9,0.0,0.0,0.0,1.0,5.0,8.0,14.0
Surrey 89ers,Ronald Polite Iii,7,Ronald Polite Iii,4,22.8,91.1,48.0,12.0,15.0,29.0,51.7,2.0,6.0,33.3,16.0,18.0,88.9,4.0,9.0,13.0,15.0,7.0,0.0,5.0,5.0,36.4,20.5,15.4,4.8,4.2,34,82.0,20.5,26.2,2,0.7,4,0,25.0,6.0,3,5.52,1.78,3.73,2.0,2.3,17.0,12.0,70.6,6.0,1.0,16.7,6.0,2.0,33.3,3.0,0.0,0.0,2.0,3.0,16.0,11.0
London Lions,Chasson Jermar Randle,2,Chasson Jermar Randle,4,17.8,71.4,46.0,11.5,16.0,30.0,53.3,8.0,17.0,47.1,6.0,7.0,85.7,1.0,5.0,6.0,7.0,0.0,0.0,4.0,12.0,34.6,26.2,7.8,1.2,1.0,14,60.0,15.0,10.1,6,6.0,4,0,75.0,5.0,1,6.35,0.92,5.43,2.7,2.1,10.0,7.0,70,3.0,1.0,33.3,17.0,8.0,47.1,3.0,0.0,0.0,1.0,0.0,10.0,7.0
Manchester Basketball,Oluwaseyi Adetukasi,22,Oluwaseyi Adetukasi,4,26.7,106.7,44.0,11.0,16.0,34.0,47.1,6.0,18.0,33.3,6.0,7.0,85.7,1.0,10.0,11.0,5.0,2.0,0.0,6.0,7.0,40.4,18.9,13.3,1.5,3.3,13,57.0,14.2,17.3,5,5.0,2,0,125.0,2.0,1,-2.45,-4.73,2.29,2.8,4.1,13.0,9.0,69.2,3.0,1.0,33.3,18.0,6.0,33.3,2.0,1.0,0.0,3.0,2.0,18.0,8.0
Manchester Basketball,Kaiyem Cleary,9,Kaiyem Cleary,4,22.1,88.4,42.0,10.5,16.0,27.0,59.3,6.0,11.0,54.5,4.0,4.0,100,3.0,13.0,16.0,4.0,2.0,4.0,2.0,9.0,26.6,15.1,12.7,1.2,4.9,11,53.0,13.2,16.1,13,6.5,8,0,81.2,8.0,2,5.43,-0.03,5.45,3.7,3.4,9.0,7.0,77.8,7.0,3.0,42.9,11.0,6.0,54.5,0.0,1.0,0.0,1.0,5.0,6.0,10.0
Bristol Flyers,Marcus Delpeche,21,Marcus Delpeche,4,15.9,63.6,40.0,10.0,16.0,28.0,57.1,0.0,0.0,0,8.0,15.0,53.3,6.0,9.0,15.0,5.0,2.0,0.0,7.0,8.0,34.2,29.2,13.6,1.7,5.1,11,51.0,12.8,17.4,2,2.0,1,0,100.0,1.0,1,-1.77,-5.48,3.7,3.7,2.1,24.0,15.0,62.5,4.0,1.0,25,0.0,0.0,0,2.0,0.0,0.0,5.0,8.0,4.0,14.0
Newcastle Eagles,Gus Okafor,99,Gus Okafor,4,26.1,104.3,36.0,9.0,11.0,33.0,33.3,3.0,11.0,27.3,11.0,20.0,55,7.0,16.0,23.0,4.0,0.0,0.0,6.0,9.0,39.2,18.3,8.8,1.0,5.6,9,45.0,11.2,11.0,3,3.0,4,4,26.0,5.8,1,-8.46,-7.84,-0.63,4.0,5.0,7.0,2.0,28.6,15.0,6.0,40,11.0,3.0,27.3,1.0,4.0,0.0,1.0,4.0,11.0,6.0
Manchester Basketball,Kyle Carey,1,Kyle Carey,4,14.1,56.4,33.0,8.2,12.0,19.0,63.2,8.0,13.0,61.5,1.0,2.0,50,1.0,8.0,9.0,1.0,2.0,0.0,1.0,4.0,19.1,16.9,10.0,0.3,2.7,2,35.0,8.8,10.6,0,0.0,1,0,0.0,1.0,1,8.14,3.33,4.8,3.1,3.1,5.0,4.0,80,1.0,0.0,0,13.0,8.0,61.5,1.0,0.0,0.0,0.0,6.0,15.0,4.0
Manchester Basketball,Zak Irvin,7,Zak Irvin,4,18.2,72.7,30.0,7.5,14.0,25.0,56,0.0,3.0,0,2.0,3.0,66.7,9.0,13.0,22.0,3.0,3.0,0.0,3.0,5.0,19.5,13.4,9.1,0.9,6.7,5,35.0,8.8,10.6,2,1.0,2,0,50.0,2.0,2,0.4,-2.79,3.19,3.7,4.2,22.0,14.0,63.6,0.0,0.0,0,3.0,0.0,0,3.0,0.0,0.0,0.0,8.0,8.0,4.0
Bristol Flyers,Darnell Brodie,51,Darnell Brodie,4,16.9,67.5,25.0,6.2,8.0,16.0,50,0.0,0.0,0,9.0,14.0,64.3,5.0,17.0,22.0,3.0,3.0,1.0,4.0,9.0,20.3,16.4,8.5,1.0,7.5,7,32.0,8.0,10.9,2,2.0,0,2,113.6,1.9,1,-3.66,-8.28,4.62,5.0,3.4,12.0,6.0,50,4.0,2.0,50,0.0,0.0,0,3.0,1.0,0.0,0.0,6.0,4.0,11.0
Bristol Flyers,Zachary Anderson,4,Zachary Anderson,4,31.4,125.7,24.0,6.0,8.0,31.0,25.8,4.0,20.0,20,4.0,4.0,100,3.0,7.0,10.0,10.0,0.0,0.0,7.0,5.0,35.3,15.3,8.2,3.4,3.4,21,45.0,11.2,15.3,0,0,0,0,0,0.0,0,-11.24,-11.42,0.17,2.7,4.2,2.0,1.0,50,9.0,3.0,33.3,20.0,4.0,20,3.0,4.0,0.0,0.0,3.0,2.0,2.0
Surrey 89ers,Tayo Ogedengbe,15,Tayo Ogedengbe,4,17.3,69.2,22.0,5.5,7.0,11.0,63.6,2.0,4.0,50,6.0,9.0,66.7,4.0,4.0,8.0,5.0,2.0,0.0,2.0,6.0,12.4,9.2,7.0,1.6,2.6,8,30.0,7.5,9.6,1,0.5,1,2,26.6,1.9,2,-0.58,-1.6,1.02,2.7,3.6,7.0,5.0,71.4,0.0,0.0,0,4.0,2.0,50,1.0,1.0,0.0,0.0,7.0,6.0,3.0
Surrey 89ers,Nedas Cholevinskas,17,Nedas Cholevinskas,4,21.2,85.0,21.0,5.2,7.0,26.0,26.9,2.0,12.0,16.7,5.0,8.0,62.5,2.0,14.0,16.0,5.0,2.0,1.0,2.0,6.0,28.3,17.1,6.7,1.6,5.1,11,32.0,8.0,10.2,2,1.0,4,0,25.0,4.0,2,-8.19,-7.58,-0.61,3.5,4.8,11.0,5.0,45.5,3.0,0.0,0,12.0,2.0,16.7,0.0,1.0,0.0,1.0,0.0,4.0,4.0
Surrey 89ers,Haydn Ling,55,Haydn Ling,4,16.1,64.3,21.0,5.2,8.0,15.0,53.3,0.0,1.0,0,5.0,8.0,62.5,5.0,16.0,21.0,4.0,0.0,4.0,6.0,12.0,18.7,14.9,6.7,1.3,6.7,8,29.0,7.2,9.3,2,1.0,2,0,50.0,2.0,2,-6.01,-7.8,1.8,5.0,4.0,10.0,5.0,50,4.0,3.0,75,1.0,0.0,0,1.0,2.0,1.0,2.0,3.0,2.0,1.0
Surrey 89ers,Michael Graham,21,Michael Graham,4,11.7,47.0,20.0,5.0,9.0,13.0,69.2,0.0,0.0,0,2.0,6.0,33.3,5.0,9.0,14.0,2.0,2.0,1.0,2.0,6.0,12.1,13.2,6.4,0.6,4.5,4,24.0,6.0,7.7,4,4.0,3,0,66.7,4.0,1,-0.35,-2.21,1.85,4.0,3.8,9.0,7.0,77.8,4.0,2.0,50,0.0,0.0,0,2.0,0.0,0.0,0.0,4.0,2.0,6.0
Manchester Basketball,Matthew Nicholson,34,Matthew Nicholson,4,20.8,83.2,16.0,4.0,8.0,17.0,47.1,0.0,0.0,0,0.0,3.0,0,8.0,23.0,31.0,3.0,2.0,7.0,1.0,10.0,10.9,6.5,4.9,0.9,9.4,9,25.0,6.2,7.6,2,2.0,2,0,50.0,2.0,1,0.61,-4.78,5.39,5.0,5.0,17.0,8.0,47.1,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,2.0,6.0,4.0
Bristol Flyers,Owen Mccormack,13,Owen Mccormack,4,23.3,93.3,16.0,4.0,4.0,16.0,25,3.0,11.0,27.3,5.0,7.0,71.4,3.0,16.0,19.0,8.0,4.0,1.0,6.0,13.0,21.2,12.4,5.4,2.7,6.5,18,34.0,8.5,11.6,1,1.0,0,1,113.6,2.4,1,-7.3,-12.23,4.93,4.0,4.0,4.0,1.0,25,1.0,0.0,0,11.0,3.0,27.3,3.0,3.0,0.0,0.0,3.0,3.0,8.0
Manchester Basketball,Duke Shelton,30,Duke Shelton,4,8.3,33.3,15.0,3.8,7.0,8.0,87.5,0.0,0.0,0,1.0,4.0,25,6.0,7.0,13.0,0.0,0.0,3.0,6.0,4.0,9.4,14.1,4.5,0.0,3.9,0,15.0,3.8,4.5,2,2.0,1,0,100.0,2.0,1,-2.87,-6.17,3.3,4.7,3.8,7.0,6.0,85.7,1.0,1.0,100,0.0,0.0,0,1.0,2.0,0.0,3.0,3.0,0.0,4.0
Bristol Flyers,Cameron Holden,7,Cameron Holden,4,27.8,111.3,15.0,3.8,3.0,22.0,13.6,1.0,9.0,11.1,8.0,20.0,40,5.0,5.0,10.0,18.0,8.0,1.0,8.0,10.0,32.4,15.9,5.1,6.1,3.4,37,52.0,13.0,17.7,0,0.0,1,0,0.0,1.0,1,-8.2,-12.24,4.05,2.3,3.6,11.0,2.0,18.2,2.0,0.0,0,9.0,1.0,11.1,7.0,1.0,0.0,0.0,2.0,1.0,3.0
