Team,Lineup,GAMES,TOTAL_TIME,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,POSS,PACE,PACE_FOR,PACE_VS,APL_OFF,APL_DEF,OFF_eFG%,OFF_TS%,OFF_AST%,OFF_OREB%,OFF_DREB%,OFF_TOV%,OFF_FT_RATE,OFF_3PA_RATE,OFF_RTG,PTS_VS,FGM_VS,FGA_VS,FG%_VS,3PM_VS,3PA_VS,3P%_VS,FTM_VS,FTA_VS,FT%_VS,OREB_VS,DREB_VS,REB_VS,AST_VS,STL_VS,BLK_VS,TOV_VS,PF_VS,POSS_VS,DEF_eFG%,DEF_TS%,DEF_TOV%,DEF_OREB%_VS,DEF_3PA_RATE,DEF_RTG,NET_RTG,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Matthew Nicholson, Zak Irvin",3,835,37,15,25,60,5,11,45.5,2,2,100,2,15,17,7,5,0,4,5,27,81.2,79.7,82.6,30.1,29.0,70,71.5,46.7,20,88.2,10.8,8,44,133.4,21,8,24,33.3,2,7,28.6,3,4,75,2,8,10,4,1,0,5,3,27,37.5,40.8,16.3,11.8,29.2,73.1,60.3,8,7,87.5,6,3,50,11,5,45.5,1,1,0,2,9,3,33.3,8,3,37.5,7,2,28.6,3,2,0,0
London Lions,"Chaundee Brown Jr, Aaryn Rai, Tarik Phillip, Deane Williams, Shavar Reynolds Jr",4,966,30,11,21,52.4,2,7,28.6,6,8,75,4,8,12,6,2,1,6,7,26,74.6,66.2,83,36.3,28.9,57.1,61.2,54.5,36.4,50,16.4,38.1,33.3,112.7,48,17,33,51.5,6,14,42.9,8,9,88.9,8,7,15,6,4,0,5,8,33,60.6,64.9,11.9,50,42.4,143.7,-31.1,8,6,75,6,3,50,7,2,28.6,0,4,0,2,16,10,62.5,3,1,33.3,14,6,42.9,2,3,0,0
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Michael Graham, Ronald Polite Iii",1,926,43,15,24,62.5,1,8,12.5,12,14,85.7,2,11,13,9,3,0,5,4,25,85.5,85.6,85.5,28.0,28.1,64.6,71.3,60,22.2,78.6,11.3,58.3,33.3,130.2,33,12,26,46.2,5,11,45.5,4,5,80,3,7,10,9,4,0,8,12,24,55.8,58.5,22.1,21.4,42.3,100,30.2,11,9,81.8,5,5,100,8,1,12.5,3,2,0,0,8,4,50,7,3,42.9,11,5,45.5,4,3,0,1
Caledonia Gladiators,"Daniel Carr, Charles Jet Speelman, Matthew Ragsdale, Kyle Jimenez, Fraser Malcolm",1,866,30,11,26,42.3,6,16,37.5,2,3,66.7,2,12,14,7,1,2,4,3,24,79.5,80.4,78.5,29.8,30.6,53.8,54.9,63.6,14.3,80,10.4,11.5,61.5,103.4,31,13,27,48.1,3,9,33.3,2,3,66.7,3,12,15,10,3,3,3,4,23,53.7,54.7,9.6,20,33.3,109.4,-6.1,6,2,33.3,4,3,75,16,6,37.5,0,3,1,0,12,7,58.3,6,3,50,9,3,33.3,0,1,0,2
Manchester Basketball,"Patrick Smith Jr, Max Jones, Oluwaseyi Adetukasi, Gabriel Osbuhein, Kaiyem Cleary",2,660,33,14,24,58.3,5,10,50,0,0,0,1,8,9,8,6,1,0,5,23,78.9,83.4,74.3,28.8,32.3,68.8,68.8,57.1,10,100,0,0,41.7,143.9,15,6,14,42.9,3,5,60,0,1,0,0,9,9,4,0,0,6,1,20,53.6,51.9,29.4,0,35.7,73.4,70.5,13,9,69.2,1,0,0,10,5,50,0,0,0,0,6,2,33.3,3,1,33.3,5,3,60,1,5,0,0
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Nedas Cholevinskas, Haydn Ling",3,826,28,10,20,50,1,4,25,7,11,63.6,2,10,12,2,0,0,5,7,23,76.7,81,72.3,29.6,33.2,52.5,56.4,20,18.2,62.5,15.7,55,20,100.4,34,13,29,44.8,5,12,41.7,3,3,100,6,9,15,7,4,1,1,8,18,53.4,56.1,3.2,37.5,41.4,136.5,-36.2,8,4,50,8,5,62.5,4,1,25,2,2,0,1,14,6,42.9,3,2,66.7,12,5,41.7,1,0,0,0
Newcastle Eagles,"Terrell Burden Jr, Maceo Jack, Cole Long, Deion Hammond, Gus Okafor",3,803,25,10,27,37,3,14,21.4,2,5,40,6,10,16,6,3,0,4,7,22,84.9,82.1,87.8,29.2,27.3,42.6,42.8,60,31.6,76.9,10.2,18.5,51.9,91.1,35,13,23,56.5,1,8,12.5,8,11,72.7,3,13,16,7,3,1,4,6,27,58.7,62.9,12.6,23.1,34.8,119.2,-28.1,6,4,66.7,7,3,42.9,14,3,21.4,0,4,0,0,9,8,88.9,6,4,66.7,8,1,12.5,1,3,0,0
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Frankie Policelli, Skyler White",3,737,24,7,18,38.9,0,6,0,10,12,83.3,4,5,9,2,1,1,4,6,21,77.9,74.9,81,32.0,29.6,38.9,51.5,28.6,36.4,62.5,13.7,66.7,33.3,104.3,34,13,21,61.9,3,7,42.9,5,7,71.4,3,7,10,7,2,1,4,10,24,69,70.6,14.2,37.5,33.3,136.7,-32.4,7,6,85.7,5,1,20,6,0,0,1,2,0,1,9,6,66.7,5,4,80,7,3,42.9,1,1,0,2
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Haydn Ling, Ronald Polite Iii",2,616,25,11,19,57.9,2,4,50,1,2,50,1,10,11,8,2,1,3,1,21,87,85.4,88.6,28.1,27.1,63.2,62.9,72.7,11.1,83.3,9.7,10.5,21.1,114,24,9,21,42.9,4,11,36.4,2,2,100,2,8,10,6,2,1,3,4,22,52.4,54.8,12.1,16.7,52.4,105.5,8.5,8,5,62.5,7,4,57.1,4,2,50,2,1,0,0,7,4,57.1,3,1,33.3,11,4,36.4,2,1,0,0
B. Braun Sheffield Sharks,"Dirk Williams, Jalen Deloach, Nick Kern Jr, Rodney Chatman Iii, Mervin James",3,491,20,9,19,47.4,2,4,50,0,3,0,5,7,12,3,0,2,3,3,20,88.1,92.2,84.1,26.0,28.5,52.6,49.2,33.3,41.7,100,11.4,15.8,21.1,106,24,8,15,53.3,4,6,66.7,4,5,80,0,7,7,5,1,3,0,3,17,66.7,69.8,0,0,40,139.5,-33.5,12,6,50,3,1,33.3,4,2,50,0,2,0,1,7,3,42.9,2,1,50,6,4,66.7,0,0,0,0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Zachary Anderson, Cameron Holden",3,620,23,7,15,46.7,2,7,28.6,7,8,87.5,2,5,7,5,4,0,5,2,20,85.9,83.7,88,28.7,27.3,53.3,62.1,71.4,22.2,71.4,17.5,53.3,46.7,106.4,31,13,20,65,4,9,44.4,1,2,50,2,7,9,8,4,0,4,4,23,75,74.2,16.1,28.6,45,136.3,-29.9,4,4,100,4,1,25,7,2,28.6,4,1,0,0,8,7,87.5,3,2,66.7,9,4,44.4,1,3,0,0
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Jaxon Brenchley, Frankie Policelli, Damiri Lindo",3,442,33,10,16,62.5,4,8,50,9,11,81.8,3,6,9,5,1,0,1,7,20,102.5,101.2,103.8,23.7,23.1,75,79.2,50,50,75,3.7,68.8,50,177.1,20,5,11,45.5,0,3,0,10,13,76.9,2,3,5,1,1,0,4,8,20,45.5,59.8,19.3,25,27.3,104.6,72.5,7,6,85.7,1,0,0,8,4,50,0,1,0,0,5,4,80,3,1,33.3,3,0,0,1,0,0,3
Cheshire Phoenix,"Patrick Robinson, Jaxon Brenchley, Matthew Zona, Frankie Policelli, Damiri Lindo",2,570,32,12,21,57.1,3,9,33.3,5,6,83.3,3,6,9,5,3,1,0,2,19,83.4,84.3,82.5,28.5,29.1,64.3,67.7,41.7,37.5,66.7,0,28.6,42.9,159.8,25,9,16,56.2,3,4,75,4,7,57.1,3,5,8,5,0,1,3,4,17,65.6,65.5,13.6,33.3,25,127.7,32.1,12,9,75,0,0,0,9,3,33.3,0,0,0,0,11,6,54.5,1,0,0,4,3,75,1,2,0,0
Newcastle Eagles,"Maceo Jack, Cole Long, Emmanuel Kanwei, Ray'sean Taylor, Mitch Clarke",2,546,19,6,12,50,2,6,33.3,5,5,100,0,5,5,3,0,2,5,3,19,82.3,84.4,80.1,28.4,30.0,58.3,66.9,50,0,62.5,22.5,41.7,50,99,16,7,15,46.7,1,3,33.3,1,1,100,3,6,9,4,4,0,6,5,15,50,51.8,28,37.5,20,87.8,11.2,4,3,75,2,1,50,6,2,33.3,4,1,0,0,8,4,50,4,2,50,3,1,33.3,0,3,0,3
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Jaxon Brenchley, Frankie Policelli, Skyler White",3,534,14,5,16,31.2,1,5,20,3,3,100,0,6,6,2,3,1,1,6,18,84.3,82.3,86.3,29.1,27.8,34.4,40.4,40,0,100,4.9,18.8,31.2,76.4,19,6,12,50,3,6,50,4,5,80,0,10,10,5,1,2,5,7,19,62.5,66.9,26,0,50,99,-22.5,6,3,50,5,1,20,5,1,20,1,0,0,0,3,2,66.7,3,1,33.3,6,3,50,3,2,0,0
Cheshire Phoenix,"Michael Diggins, Jaxon Brenchley, Laquincy Rideau, Damiri Lindo, Skyler White",2,561,19,7,15,46.7,2,4,50,3,6,50,3,1,4,6,4,0,6,9,18,86.1,90.1,82.1,26.6,29.2,53.3,53.9,85.7,30,25,20.2,40,26.7,90.2,26,8,12,66.7,3,5,60,7,10,70,3,7,10,6,2,0,6,5,19,79.2,79.3,26.8,75,41.7,135.5,-45.3,8,4,50,3,1,33.3,4,2,50,3,2,0,1,6,4,66.7,1,1,100,5,3,60,2,2,0,2
Cheshire Phoenix,"Tobias Cameron, Patrick Robinson, Jaxon Brenchley, Laquincy Rideau, Skyler White",2,530,23,9,17,52.9,3,7,42.9,2,2,100,2,7,9,6,1,1,2,8,17,81.4,80.3,82.4,29.9,29.1,61.8,64.3,66.7,25,100,7.7,11.8,41.2,129.7,22,8,14,57.1,2,7,28.6,4,5,80,0,6,6,4,1,1,2,3,18,64.3,67.9,11,0,50,120.9,8.8,4,3,75,6,3,50,7,3,42.9,1,0,0,1,2,1,50,5,5,100,7,2,28.6,0,2,0,0
Leicester Riders,"Olutomiwa Sulaiman, Aaron Menzies, Donald Carey Jr, Travis Evee, Flynn Boardman-Raffet",2,624,18,7,18,38.9,1,6,16.7,3,4,75,3,7,10,3,0,2,3,3,17,77.2,74,80.5,32.5,29.8,41.7,45.5,42.9,30,50,11.6,22.2,33.3,93.6,31,12,25,48,6,11,54.5,1,2,50,7,7,14,9,2,1,2,3,18,60,59.9,7.2,50,44,148.1,-54.5,9,5,55.6,3,1,33.3,6,1,16.7,0,3,0,0,11,5,45.5,3,1,33.3,11,6,54.5,1,0,0,1
London Lions,"Jonathan Williams, Aaryn Rai, Deane Williams, Shavar Reynolds Jr, Amin Adamu",2,812,27,11,25,44,5,13,38.5,0,1,0,7,8,15,4,2,2,2,5,17,62.6,60.4,64.8,39.7,37.0,54,53.1,36.4,46.7,66.7,6.4,4,52,132,21,7,19,36.8,3,7,42.9,4,5,80,4,8,12,7,1,1,5,3,18,44.7,49.5,19.1,33.3,36.8,95.8,36.2,9,5,55.6,3,1,33.3,13,5,38.5,0,1,0,1,8,3,37.5,4,1,25,7,3,42.9,3,2,0,0
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Nedas Cholevinskas, Timothy Nwanko",2,554,22,8,17,47.1,2,4,50,4,7,57.1,3,9,12,5,1,1,3,3,17,90,86.1,94,27.9,25.5,52.9,54.8,62.5,33.3,69.2,10.7,41.2,23.5,110.7,21,8,20,40,1,4,25,4,6,66.7,4,6,10,5,2,0,3,4,18,42.5,46.4,11.7,30.8,20,96.8,13.9,9,5,55.6,4,1,25,4,2,50,3,0,0,0,13,6,46.2,3,1,33.3,4,1,25,1,0,0,2
Surrey 89ers,"Isiah Small, Kino Lily Jr, Nedas Cholevinskas, Haydn Ling, Ronald Polite Iii",3,507,15,5,13,38.5,2,9,22.2,3,3,100,0,4,4,5,3,0,3,5,17,80.4,82,78.8,29.3,30.5,46.2,52.4,100,0,100,13.4,23.1,69.2,86.6,19,6,10,60,1,2,50,6,6,100,0,8,8,5,1,0,4,1,16,65,75.2,24,0,20,114.2,-27.6,3,3,100,1,0,0,9,2,22.2,2,0,0,1,4,2,50,4,3,75,2,1,50,3,1,0,0
Cheshire Phoenix,"Tobias Cameron, Jaxon Brenchley, Matthew Zona, Laquincy Rideau, Frankie Policelli",1,466,17,5,12,41.7,4,8,50,3,4,75,0,5,5,5,2,1,3,5,16,78.2,86.3,70.1,27.8,34.2,58.3,61.8,100,0,71.4,13.8,33.3,66.7,101.4,11,4,11,36.4,1,4,25,2,4,50,2,6,8,3,0,2,3,3,13,40.9,43.1,19,28.6,36.4,80.8,20.7,2,0,0,2,1,50,8,4,50,1,0,0,2,4,3,75,3,0,0,4,1,25,1,1,0,1
London Lions,"Ethan Price, Chasson Jermar Randle, Aaryn Rai, Tarik Phillip, Deane Williams",4,488,20,5,10,50,2,5,40,8,12,66.7,6,6,12,3,0,0,6,2,16,85.5,84.9,86.1,28.3,27.9,60,65.4,60,75,75,24.7,120,50,115.8,14,5,13,38.5,0,3,0,4,6,66.7,2,2,4,3,6,0,4,9,15,38.5,44.8,20.4,25,23.1,80,35.8,3,3,100,2,0,0,5,2,40,3,3,0,0,7,5,71.4,3,0,0,3,0,0,0,0,1,3
Newcastle Eagles,"Cole Long, Ray'sean Taylor, Mitch Clarke, Deion Hammond, Gus Okafor",4,485,16,5,11,45.5,2,6,33.3,4,6,66.7,0,8,8,5,2,0,3,3,16,88.2,82.3,94,29.1,25.5,54.5,58.7,100,0,100,13.9,54.5,54.5,96.2,20,8,16,50,4,9,44.4,0,0,0,0,7,7,5,2,0,3,5,19,62.5,62.5,15.8,0,56.2,105.3,-9.1,2,2,100,3,1,33.3,6,2,33.3,1,2,0,0,3,2,66.7,4,2,50,9,4,44.4,2,0,0,1
Bristol Flyers,"Owen Mccormack, Joseph Anderson, Milos Dugalic, William Yoakum, Zachary Anderson",1,549,14,4,13,30.8,2,8,25,4,4,100,3,5,8,4,4,0,4,1,15,66.2,68,64.4,35.3,37.2,38.5,47.4,100,33.3,71.4,17.6,30.8,61.5,90,11,4,11,36.4,1,5,20,2,2,100,2,6,8,2,3,2,5,7,15,40.9,46.3,29.6,28.6,45.5,74.6,15.4,3,1,33.3,2,1,50,8,2,25,2,2,0,0,6,3,50,0,0,0,5,1,20,1,3,0,1
Caledonia Gladiators,"Totonitoluwa Fagbenle, Charles Jet Speelman, Matthew Ragsdale, Lloyd Alvin Bryan Jr, Kyle Jimenez",1,713,25,11,19,57.9,3,8,37.5,0,0,0,3,3,6,7,2,0,5,4,15,71.5,70,73,34.3,32.9,65.8,65.8,63.6,37.5,75,16.1,0,42.1,120.3,30,13,17,76.5,1,3,33.3,3,4,75,1,5,6,9,2,0,4,2,20,79.4,80,17.6,25,17.6,138.3,-18.1,5,4,80,6,4,66.7,8,3,37.5,3,1,1,0,12,11,91.7,2,1,50,3,1,33.3,1,3,0,0
London Lions,"Chaundee Brown Jr, Karolis Lukosiunas, Tarik Phillip, Deane Williams, Shavar Reynolds Jr",3,543,25,8,15,53.3,5,8,62.5,4,5,80,2,6,8,10,3,0,1,6,15,68.6,72.2,65.1,33.3,36.9,70,72.7,125,25,85.7,3.5,33.3,53.3,153.1,12,4,10,40,0,2,0,4,6,66.7,1,6,7,2,1,0,3,3,13,40,47.5,19.2,14.3,20,81.5,71.6,3,2,66.7,4,1,25,8,5,62.5,0,1,0,0,4,3,75,4,1,25,2,0,0,1,2,0,0
Surrey 89ers,"Isiah Small, Owen Koonce, Kino Lily Jr, Michael Graham, Ronald Polite Iii",1,877,29,11,22,50,4,11,36.4,3,4,75,2,8,10,9,4,0,4,8,15,69.4,70.1,68.7,34.2,34.9,59.1,61,81.8,18.2,61.5,10.9,18.2,50,113.2,28,10,21,47.6,4,8,50,4,6,66.7,5,9,14,7,1,1,6,7,17,57.1,59.2,20.2,38.5,38.1,111.5,1.7,8,6,75,3,1,33.3,11,4,36.4,0,1,1,2,6,4,66.7,7,2,28.6,8,4,50,1,3,0,2
Surrey 89ers,"Isiah Small, Tyrin Lawrence, Kino Lily Jr, Tayo Ogedengbe, Nedas Cholevinskas",2,520,35,14,20,70,4,5,80,3,3,100,4,7,11,6,1,0,1,4,15,83.6,83.3,83.9,28.8,28.6,80,82.1,42.9,66.7,58.3,3.5,15,25,194,26,9,19,47.4,4,10,40,4,6,66.7,5,2,7,3,0,0,1,4,15,57.9,60.1,4.4,41.7,52.6,143,51,14,9,64.3,1,1,100,5,4,80,0,1,0,0,6,4,66.7,3,1,33.3,10,4,40,0,1,0,0
Bristol Flyers,"Owen Mccormack, Joseph Anderson, William Yoakum, Darnell Brodie, Cameron Holden",3,493,17,6,14,42.9,1,5,20,4,9,44.4,4,6,10,5,5,1,2,4,14,85,82,88,29.3,27.3,46.4,47.3,83.3,36.4,100,8,64.3,35.7,100.9,15,4,9,44.4,2,4,50,5,7,71.4,0,7,7,3,0,0,6,6,18,55.6,62.1,33.2,0,44.4,83,17.9,6,3,50,3,2,66.7,5,1,20,1,0,1,0,5,2,40,0,0,0,4,2,50,1,4,1,0
Cheshire Phoenix,"Patrick Robinson, Michael Diggins, Laquincy Rideau, Frankie Policelli, Damiri Lindo",1,339,22,4,12,33.3,3,6,50,11,12,91.7,6,1,7,4,3,0,1,4,14,93.2,89,97.4,27.0,24.6,45.8,63.7,100,66.7,100,4.5,100,50,175,11,4,6,66.7,0,2,0,3,4,75,0,3,3,0,1,0,6,7,13,66.7,70.9,43.6,0,33.3,79.9,95,2,1,50,4,0,0,6,3,50,0,1,0,0,0,0,0,4,4,100,2,0,0,1,4,1,0
Leicester Riders,"Aaron Menzies, Marc Loving, Spencer Johnson, Raequan Battle, Travis Evee",2,400,24,9,14,64.3,4,6,66.7,2,3,66.7,1,9,10,3,2,0,1,1,14,90.5,91.5,89.6,26.2,26.8,78.6,78.3,33.3,20,90,5.2,21.4,42.9,157.4,8,4,14,28.6,0,2,0,0,0,0,1,4,5,3,0,2,2,1,13,28.6,28.6,12.5,10,14.3,53.6,103.8,5,3,60,3,2,66.7,6,4,66.7,0,1,0,0,6,4,66.7,6,0,0,2,0,0,2,0,0,0
London Lions,"Ethan Price, Karolis Lukosiunas, Chasson Jermar Randle, Aaryn Rai, Shavar Reynolds Jr",2,482,15,4,10,40,2,6,33.3,5,6,83.3,0,7,7,2,1,0,2,6,14,77.1,72.9,81.4,32.9,29.5,50,59.3,50,0,87.5,12,60,60,102.5,17,4,11,36.4,1,6,16.7,8,12,66.7,1,6,7,4,0,0,1,5,14,40.9,52.2,5.8,12.5,54.5,104,-1.6,3,2,66.7,1,0,0,6,2,33.3,0,0,1,1,3,3,100,2,0,0,6,1,16.7,0,1,0,0
London Lions,"Ryan Mikesell, Jonathan Williams, Kameron Mcgusty, Deane Williams, Amin Adamu",1,549,11,4,11,36.4,1,5,20,2,2,100,2,6,8,2,3,2,5,7,14,66.2,64.4,68,37.2,35.3,40.9,46.3,50,28.6,66.7,26.5,18.2,45.5,74.6,14,4,13,30.8,2,8,25,4,4,100,3,5,8,4,4,0,4,1,15,38.5,47.4,21.3,33.3,61.5,90,-15.4,6,3,50,0,0,0,5,1,20,1,3,0,1,3,1,33.3,2,1,50,8,2,25,2,2,0,0
Newcastle Eagles,"Terrell Burden Jr, Maceo Jack, Cole Long, Mitch Clarke, Gus Okafor",2,399,22,7,11,63.6,3,6,50,5,5,100,0,4,4,3,1,1,1,2,14,86.9,85.4,88.4,28.1,27.2,77.3,83.3,42.9,0,80,5.8,45.5,54.5,154.9,16,6,11,54.5,1,3,33.3,3,4,75,1,4,5,4,1,1,3,6,13,59.1,62.7,19,20,27.3,108.9,46,2,1,50,3,3,100,6,3,50,0,1,0,0,6,5,83.3,2,0,0,3,1,33.3,1,1,0,1
